year,country,grouping,imports_total,exports_total,imports_intra,exports_intra,imports_USA,exports_USA,imports_CAN,exports_CAN,imports_MEX,exports_MEX
2007,CAN,41_43,1788756350,829764808,428255060,313099496,410468340,306235677,-3,-3,17786720,6863819
2007,CAN,44_49,13573938100,33552415596,10927088057,24944377487,10880601983,24502296447,-6,-6,46486074,442081040
2007,CAN,50_63,13848367852,3998882856,4358584923,3329044651,3943302475,3207879521,-14,-14,415282448,121165130
2007,CAN,64_67,2584810833,336079857,407287166,290613191,397802150,289001634,-4,-4,9485016,1611557
2007,CAN,68_71,10908968478,10311753630,6116537893,5148817649,5820113456,5083164340,-4,-4,296424437,65653309
2007,CAN,72_83,28357588325,44620168637,20159134132,30835371694,19751927101,29896323846,-12,-12,407207031,939047848
2007,CAN,84_85,109350523835,53313208993,73571568632,40181761783,66160228108,38448094188,-2,-2,7411340524,1733667595
2007,CAN,86,969803667,844918124,832657122,482220269,815586404,382483178,-1,-1,17070718,99737091
2007,CAN,87,64049851568,64971498139,53434666964,62678947101,49778222883,60965028456,-1,-1,3656444081,1713918645
2007,CAN,88_89,7784282195,11168681410,5110458675,7156802010,5049122986,6976352255,-2,-2,61335689,180449755
2007,CAN,90_97,28481946477,13532037306,17042975962,10709469069,15659705653,10469429627,-8,-8,1383270309,240039442
2007,CAN,all,824918717282,872899377602,531320846605,681832331344,498654832646,665048670300,-2,-2,32666013959,16783661044
2007,MEX,01_05,5430685772,1843017767,4100855739,1193496293,3825141770,1187783132,275713969,5713161,-5,-5
2007,MEX,06_15,8711868685,7615918571,7521191817,6610105502,6711630046,5997628701,809561771,612476801,-10,-10
2007,MEX,16_24,5436329476,6765784355,3789218401,5520505367,3462168143,5000314672,327050258,520190695,-9,-9
2007,MEX,25_26,1704214506,2219469519,532284892,487946800,453508523,465254347,78776369,22692453,-2,-2
2007,MEX,2709,22037,39186232374,22037,31605954734,22037,30940268384,0,665686350,-1,-1
2007,MEX,28_38,19635825612,7929425821,12540980603,3308051611,12152751245,3058211998,388229358,249839613,-11,-11
2007,MEX,39_40,19260728466,6849280712,15295126034,5325315599,14713411553,5107347653,581714481,217967946,-2,-2
2007,MEX,41_43,1486927787,587450534,577171766,437419184,570307947,419632464,6863819,17786720,-3,-3
2007,MEX,44_49,7867495019,2449380218,5922875182,1960982190,5480794142,1914496116,442081040,46486074,-6,-6
2007,MEX,50_63,10052343360,7791360900,5327857741,7168107123,5206692611,6752824675,121165130,415282448,-14,-14
2007,MEX,64_67,701386924,402464122,96551765,321684190,94940208,312199174,1611557,9485016,-4,-4
2007,MEX,68_71,3705865276,6871774455,2000537691,5504764440,1934884382,5208340003,65653309,296424437,-4,-4
2007,MEX,72_83,23434549552,15193623488,15431495562,11057045135,14492447714,10649838104,939047848,407207031,-12,-12
2007,MEX,84_85,100871286679,112974870324,47233565921,99427249829,45499898326,92015909305,1733667595,7411340524,-2,-2
2007,MEX,86,1026067687,1211552116,797552082,1197829385,697814991,1180758667,99737091,17070718,-1,-1
2007,MEX,87,25269334925,42742888035,16555409993,37785970813,14841491348,34129526732,1713918645,3656444081,-1,-1
2007,MEX,88_89,2054615152,906971235,1168987543,824908524,988537788,763572835,180449755,61335689,-2,-2
2007,MEX,90_97,18912858458,20222362939,7130208799,17310020778,6890169357,15926750469,240039442,1383270309,-8,-8
2007,MEX,all,580952471778,604322052506,332673306178,505788098069,315889645134,473122084110,16783661044,32666013959,-2,-2
2007,USA,01_05,21741193852,16431627894,7418806472,6132367369,-5,-5,6231023340,2307225599,1187783132,3825141770
2007,USA,06_15,29449096390,51224452164,10937208948,13550198971,-10,-10,4939580247,6838568925,5997628701,6711630046
2007,USA,16_24,42004946189,28516759052,12290424604,10976527503,-9,-9,7290109932,7514359360,5000314672,3462168143
2007,USA,25_26,7109717899,9655774652,2166142414,2789774621,-2,-2,1700888067,2336266098,465254347,453508523
2007,USA,2709,259286253498,1837412826,70270498338,1066759455,-1,-1,39330229954,1066737418,30940268384,22037
2007,USA,28_38,128157984975,125209364788,21191333577,30728535249,-11,-11,18133121579,18575784004,3058211998,12152751245
2007,USA,39_40,53457534697,59519670096,19357621274,29161387741,-2,-2,14250273621,14447976188,5107347653,14713411553
2007,USA,41_43,14795072417,4503384772,725868141,980776287,-3,-3,306235677,410468340,419632464,570307947
2007,USA,44_49,48872829575,36796673998,26416792563,16361396125,-6,-6,24502296447,10880601983,1914496116,5480794142
2007,USA,50_63,111907336144,23679487001,9960704196,9149995086,-14,-14,3207879521,3943302475,6752824675,5206692611
2007,USA,64_67,27116914574,1290098667,601200808,492742358,-4,-4,289001634,397802150,312199174,94940208
2007,USA,68_71,62464112882,44689725388,10291504343,7754997838,-4,-4,5083164340,5820113456,5208340003,1934884382
2007,USA,72_83,106615125957,72034373088,40546161950,34244374815,-12,-12,29896323846,19751927101,10649838104,14492447714
2007,USA,84_85,506261163935,349949300084,130464003493,111660126434,-2,-2,38448094188,66160228108,92015909305,45499898326
2007,USA,86,4233276883,2837172766,1563241845,1513401395,-1,-1,382483178,815586404,1180758667,697814991
2007,USA,87,192302898700,97373915507,95094555188,64619714231,-1,-1,60965028456,49778222883,34129526732,14841491348
2007,USA,88_89,28692768908,80241884228,7739925090,6037660774,-2,-2,6976352255,5049122986,763572835,988537788
2007,USA,90_97,155611272209,91996818558,26396180096,22549875010,-8,-8,10469429627,15659705653,15926750469,6890169357
2007,USA,all,3993255926035,2446690503096,1138170754410,814544477780,-2,-2,665048670300,498654832646,473122084110,315889645134
2008,CAN,01_05,4010246459,9918342399,2512431340,6409063884,2507171255,6129061203,-5,-5,5260085,280002681
2008,CAN,06_15,11805475196,22632093149,8615201927,8634160955,7946465123,7362450114,-10,-10,668736804,1271710841
2008,CAN,16_24,14364978249,9533020889,9375293323,8074256900,8875489373,7834577205,-9,-9,499803950,239679695
2008,CAN,25_26,3789005693,9576090403,2676522328,2628488739,2656328536,2503049520,-2,-2,20193792,125439219
2008,CAN,2709,30847291799,64009743080,3227456765,63871905749,2322062104,63871905749,-1,-1,905394661,0
2008,CAN,28_38,34110111971,33015391320,19649549544,21510112149,19421703980,20878456386,-11,-11,227845564,631655763
2008,CAN,39_40,19585334394,16601342539,15389184381,14604461081,15145872306,14024292126,-2,-2,243312075,580168955
2008,CAN,41_43,1933227821,883649791,435031435,312545551,423206522,306143848,-3,-3,11824913,6401703
2008,CAN,44_49,13873194490,30858445782,11280626373,21783168143,11228184177,21345621551,-6,-6,52442196,437546592
2008,CAN,50_63,14061952830,3353823313,4433538031,2724664892,4043653866,2617277832,-14,-14,389884165,107387060
2008,CAN,64_67,2726084960,356925163,472030925,308365594,458923894,304930213,-4,-4,13107031,3435381
2008,CAN,68_71,13598518396,14009596010,7812790458,5814690832,7349090076,5719385650,-4,-4,463700382,95305182
2008,CAN,72_83,31529632719,43723163289,22264231842,31541665954,21817251900,30472374820,-12,-12,446979942,1069291134
2008,CAN,84_85,114236427366,53553293805,74856839276,39722792316,67183833072,37649011175,-2,-2,7673006204,2073781141
2008,CAN,86,1218626247,827755416,1021549858,413228748,994671310,372046786,-1,-1,26878548,41181962
2008,CAN,87,59686491765,52178229963,49030533341,49823400521,45231461737,48177881375,-1,-1,3799071604,1645519146
2008,CAN,88_89,8396097636,12093004238,5344010339,6549251774,5251806602,6218662823,-2,-2,92203737,330588951
2008,CAN,90_97,30308929771,13287708032,17818596070,10246214304,16540176286,9972430821,-8,-8,1278419784,273783483
2008,CAN,all,884172343343,953250108284,556940373967,729360686209,522534881703,709637131019,-2,-2,34405492264,19723555190
2008,MEX,01_05,5836274594,1785969221,4658215133,1064598995,4378212452,1059338910,280002681,5260085,-5,-5
2008,MEX,06_15,11781711455,8861993695,10278242431,7111991657,9006531590,6443254853,1271710841,668736804,-10,-10
2008,MEX,16_24,5895155884,7559377025,4089505627,6002968010,3849825932,5503164060,239679695,499803950,-9,-9
2008,MEX,25_26,2361870526,2907169474,1239576624,619915867,1114137405,599722075,125439219,20193792,-2,-2
2008,MEX,2709,9814,45924891178,9793,38535914106,9793,37630519445,0,905394661,-1,-1
2008,MEX,28_38,22214797405,9062764269,13695260638,3390834204,13063604875,3162988640,631655763,227845564,-11,-11
2008,MEX,39_40,19314660673,7094367244,14970927944,5261730916,14390758989,5018418841,580168955,243312075,-2,-2
2008,MEX,41_43,1420693962,527478164,505686004,392200306,499284301,380375393,6401703,11824913,-3,-3
2008,MEX,44_49,8277648697,2467352853,6233281429,1837076623,5795734837,1784634427,437546592,52442196,-6,-6
2008,MEX,50_63,9651663114,7357998300,4901410890,6657082612,4794023830,6267198447,107387060,389884165,-14,-14
2008,MEX,64_67,842263185,396278815,146047010,348349962,142611629,335242931,3435381,13107031,-4,-4
2008,MEX,68_71,3300424204,8465835454,1804155711,6372391597,1708850529,5908691215,95305182,463700382,-4,-4
2008,MEX,72_83,25692276382,16504979722,16355741581,11231765586,15286450447,10784785644,1069291134,446979942,-12,-12
2008,MEX,84_85,108616091353,118414194835,49575009799,101902954041,47501228658,94229947837,2073781141,7673006204,-2,-2
2008,MEX,86,703088725,1360990265,604643667,1325928214,563461705,1299049666,41181962,26878548,-1,-1
2008,MEX,87,24611917330,42825524496,15842850284,36661284766,14197331138,32862213162,1645519146,3799071604,-1,-1
2008,MEX,88_89,3038522227,1113646799,1630913288,846813112,1300324337,754609375,330588951,92203737,-2,-2
2008,MEX,90_97,20186618329,20753826082,7836931105,17464563759,7563147622,16186143975,273783483,1278419784,-8,-8
2008,MEX,all,634825140093,644260428958,363058514439,526049382506,343334959249,491643890242,19723555190,34405492264,-2,-2
2008,USA,01_05,21493128499,20999067635,7188400113,6885383707,-5,-5,6129061203,2507171255,1059338910,4378212452
2008,USA,06_15,35165042028,70920486277,13805704967,16952996713,-10,-10,7362450114,7946465123,6443254853,9006531590
2008,USA,16_24,45629955770,32333344091,13337741265,12725315305,-9,-9,7834577205,8875489373,5503164060,3849825932
2008,USA,25_26,8608884611,10575111796,3102771595,3770465941,-2,-2,2503049520,2656328536,599722075,1114137405
2008,USA,2709,364233351143,2869413656,101502425194,2322071897,-1,-1,63871905749,2322062104,37630519445,9793
2008,USA,28_38,145197349805,144573669316,24041445026,32485308855,-11,-11,20878456386,19421703980,3162988640,13063604875
2008,USA,39_40,55706381457,63363573354,19042710967,29536631295,-2,-2,14024292126,15145872306,5018418841,14390758989
2008,USA,41_43,14577286958,4472347308,686519241,922490823,-3,-3,306143848,423206522,380375393,499284301
2008,USA,44_49,44401682690,39397939248,23130255978,17023919014,-6,-6,21345621551,11228184177,1784634427,5795734837
2008,USA,50_63,108843841294,24174206883,8884476279,8837677696,-14,-14,2617277832,4043653866,6267198447,4794023830
2008,USA,64_67,27025776450,1512942689,640173144,601535523,-4,-4,304930213,458923894,335242931,142611629
2008,USA,68_71,61039083469,54900387781,11628076865,9057940605,-4,-4,5719385650,7349090076,5908691215,1708850529
2008,USA,72_83,114673897681,82942656267,41257160464,37103702347,-12,-12,30472374820,21817251900,10784785644,15286450447
2008,USA,84_85,512942590661,367421862743,131878959012,114685061730,-2,-2,37649011175,67183833072,94229947837,47501228658
2008,USA,86,4647632066,3204615793,1671096452,1558133015,-1,-1,372046786,994671310,1299049666,563461705
2008,USA,87,171448562322,98869871808,81040094537,59428792875,-1,-1,48177881375,45231461737,32862213162,14197331138
2008,USA,88_89,32671341606,89891628999,6973272198,6552130939,-2,-2,6218662823,5251806602,754609375,1300324337
2008,USA,90_97,155529152664,98387038617,26158574796,24103323908,-8,-8,9972430821,16540176286,16186143975,7563147622
2008,USA,all,4274114314694,2754103470523,1201281021261,865869840952,-2,-2,709637131019,522534881703,491643890242,343334959249
2009,CAN,01_05,3828231907,8560719163,2339392781,5239254590,2333090301,4986096228,-5,-5,6302480,253158362
2009,CAN,06_15,11295057907,18482892997,8228173145,6398433592,7516445266,5565433852,-10,-10,711727879,832999740
2009,CAN,16_24,14046635902,8718772727,9304902309,7378875942,8854936170,7143798093,-9,-9,449966139,235077849
2009,CAN,25_26,2545098161,6199400762,1462065327,1536566598,1427187518,1499149697,-2,-2,34877809,37416901
2009,CAN,2709,17921340560,38200965875,2273750612,37772747555,1816331657,37772747555,-1,-1,457418955,0
2009,CAN,28_38,32795905363,24383338269,18886455877,16891230097,18694004160,16493777589,-11,-11,192451717,397452508
2009,CAN,39_40,16354941769,12394384771,12779806828,10881614334,12560475915,10423129401,-2,-2,219330913,458484933
2009,CAN,41_43,1612922889,631797865,378786400,256327457,369020200,251154646,-3,-3,9766200,5172811
2009,CAN,44_49,11957962873,22488631690,9754798033,15779199356,9699084683,15500663857,-6,-6,55713350,278535499
2009,CAN,50_63,12452445329,2732193979,3765109600,2194326579,3449389161,2117338225,-14,-14,315720439,76988354
2009,CAN,64_67,2538096096,300519613,430286280,257275681,418642976,256202520,-4,-4,11643304,1073161
2009,CAN,68_71,12605582685,11627251382,6173101975,4640949059,5735242394,4573862159,-4,-4,437859581,67086900
2009,CAN,72_83,21069750343,24880389538,14964715249,18295353181,14623708842,17518296841,-12,-12,341006407,777056340
2009,CAN,84_85,91057222160,42357746748,58472781529,30110386948,51792451498,27913987465,-2,-2,6680330031,2196399483
2009,CAN,86,827367497,635895333,721722618,266957762,590538270,259920902,-1,-1,131184348,7036860
2009,CAN,87,43185596594,34745682151,34515988929,33150043988,31239288721,31968615895,-1,-1,3276700208,1181428093
2009,CAN,88_89,8812944015,11881936468,6138823553,5498091768,6049291047,5356513783,-2,-2,89532506,141577985
2009,CAN,90_97,26182082204,10409096801,15262666355,7814376779,14126606265,7544633558,-8,-8,1136060090,269743221
2009,CAN,all,711374630690,667096397221,445918359757,491052139784,414948167726,475473211665,-2,-2,30970192031,15578928119
2009,MEX,01_05,4448566501,1828801967,3612306439,1162131147,3359148077,1155828667,253158362,6302480,-5,-5
2009,MEX,06_15,8631804018,8524302510,7418794594,7209027615,6585794854,6497299736,832999740,711727879,-10,-10
2009,MEX,16_24,5393250757,7602370867,3607845247,6121559242,3372767398,5671593103,235077849,449966139,-9,-9
2009,MEX,25_26,940182042,2142729467,461760539,349275818,424343638,314398009,37416901,34877809,-2,-2
2009,MEX,2709,7349905,26327320268,0,22923397683,0,22465978728,0,457418955,-1,-1
2009,MEX,28_38,19277600966,8153059919,11629493668,2919180909,11232041160,2726729192,397452508,192451717,-11,-11
2009,MEX,39_40,15085252546,6006467113,11548572164,4388771989,11090087231,4169441076,458484933,219330913,-2,-2
2009,MEX,41_43,930245428,429822909,320380209,271576537,315207398,261810337,5172811,9766200,-3,-3
2009,MEX,44_49,6388922007,2082684446,4931041943,1545405804,4652506444,1489692454,278535499,55713350,-6,-6
2009,MEX,50_63,7617109898,6147380676,4026873449,5572757172,3949885095,5257036733,76988354,315720439,-14,-14
2009,MEX,64_67,685968226,380308768,105080971,330810171,104007810,319166867,1073161,11643304,-4,-4
2009,MEX,68_71,2586044096,8663956910,1640680228,7136812501,1573593328,6698952920,67086900,437859581,-4,-4
2009,MEX,72_83,17415803319,10983277344,11030354112,7490361394,10253297772,7149354987,777056340,341006407,-12,-12
2009,MEX,84_85,99467932331,95949853582,46615167871,82670751414,44418768388,75990421383,2196399483,6680330031,-2,-2
2009,MEX,86,267175977,679564764,162063508,552412353,155026648,421228005,7036860,131184348,-1,-1
2009,MEX,87,16715390062,34157990164,11295227120,30556593165,10113799027,27279892957,1181428093,3276700208,-1,-1
2009,MEX,88_89,2462409808,627925885,1845100739,464721021,1703522754,375188515,141577985,89532506,-2,-2
2009,MEX,90_97,17032312802,17753456556,7229824689,14880077650,6960081468,13744017560,269743221,1136060090,-8,-8
2009,MEX,all,505868838606,509006199257,290586698663,420485900331,275007770544,389515708300,15578928119,30970192031,-2,-2
2009,USA,01_05,19118036136,17479394450,6141924895,5692238378,-5,-5,4986096228,2333090301,1155828667,3359148077
2009,USA,06_15,31462906528,55418408627,12062733588,14102240120,-10,-10,5565433852,7516445266,6497299736,6585794854
2009,USA,16_24,41339193241,30137968212,12815391196,12227703568,-9,-9,7143798093,8854936170,5671593103,3372767398
2009,USA,25_26,5179474549,5824157343,1813547706,1851531156,-2,-2,1499149697,1427187518,314398009,424343638
2009,USA,2709,199182053453,1949262505,60238726283,1816331657,-1,-1,37772747555,1816331657,22465978728,0
2009,USA,28_38,129272731193,132192177960,19220506781,29926045320,-11,-11,16493777589,18694004160,2726729192,11232041160
2009,USA,39_40,43730159467,51568445115,14592570477,23650563146,-2,-2,10423129401,12560475915,4169441076,11090087231
2009,USA,41_43,11296839286,3221095414,512964983,684227598,-3,-3,251154646,369020200,261810337,315207398
2009,USA,44_49,33267523708,32163320293,16990356311,14351591127,-6,-6,15500663857,9699084683,1489692454,4652506444
2009,USA,50_63,94931327997,19517653429,7374374958,7399274256,-14,-14,2117338225,3449389161,5257036733,3949885095
2009,USA,64_67,23526146786,1350954155,575369387,522650786,-4,-4,256202520,418642976,319166867,104007810
2009,USA,68_71,48819435215,43029668664,11272815079,7308835722,-4,-4,4573862159,5735242394,6698952920,1573593328
2009,USA,72_83,69137164832,57355385120,24667651828,24877006614,-12,-12,17518296841,14623708842,7149354987,10253297772
2009,USA,84_85,425016706516,299257436554,103904408848,96211219886,-2,-2,27913987465,51792451498,75990421383,44418768388
2009,USA,86,1792826802,2216507777,681148907,745564918,-1,-1,259920902,590538270,421228005,155026648
2009,USA,87,116236550986,68353839618,59248508852,41353087748,-1,-1,31968615895,31239288721,27279892957,10113799027
2009,USA,88_89,27042873711,86877187764,5731702298,7752813801,-2,-2,5356513783,6049291047,375188515,1703522754
2009,USA,90_97,127864125884,88420552499,21288651118,21086687733,-8,-8,7544633558,14126606265,13744017560,6960081468
2009,USA,all,3190835486549,2283047228962,864988919965,689955938270,-2,-2,475473211665,414948167726,389515708300,275007770544
2010,CAN,01_05,4308751819,10085208354,2724705131,6200126501,2715316888,5841546281,-5,-5,9388243,358580220
2010,CAN,06_15,12598187608,19322525193,9083645423,6752361970,8160774093,5792369102,-10,-10,922871330,959992868
2010,CAN,16_24,15716956108,10006837164,10285897258,8267365739,9777448969,7977013071,-9,-9,508448289,290352668
2010,CAN,25_26,4053244618,7348005896,2351839060,1773689275,2286843760,1706972501,-2,-2,64995300,66716774
2010,CAN,2709,21473034840,50878164007,2401067229,50344766001,1730577123,50344763663,-1,-1,670490106,2338
2010,CAN,28_38,35220767194,28832002153,21698850790,19798299094,21422773850,19198533500,-11,-11,276076940,599765594
2010,CAN,39_40,20102340464,15059333879,15645224470,13198964286,15374777474,12601094661,-2,-2,270446996,597869625
2010,CAN,41_43,1909064682,893899441,461042832,314351633,450737764,311463003,-3,-3,10305068,2888630
2010,CAN,44_49,13395348898,27215309905,10874902864,17578788469,10807325542,17255459841,-6,-6,67577322,323328628
2010,CAN,50_63,14067089350,3165372659,4322029945,2538821917,3939420197,2425351322,-14,-14,382609748,113470595
2010,CAN,64_67,2852093408,338659350,473801967,285205540,459749623,284565923,-4,-4,14052344,639617
2010,CAN,68_71,18011200462,19777807773,7860205580,8081872037,7131978053,8006599548,-4,-4,728227527,75272489
2010,CAN,72_83,27957301134,34079319768,20167720028,24294846819,19680712767,23149224578,-12,-12,487007261,1145622241
2010,CAN,84_85,112458352625,44158088046,73028952800,31778574025,63805410360,29834042482,-2,-2,9223542440,1944531543
2010,CAN,86,922941190,457218120,801074313,124757159,789524608,115743570,-1,-1,11549705,9013589
2010,CAN,87,58332062846,50580220336,48099297691,48488493854,42286779934,46954574584,-1,-1,5812517757,1533919270
2010,CAN,88_89,9342984324,14098324181,6364547529,4901419066,6200430993,4781509177,-2,-2,164116536,119909889
2010,CAN,90_97,30022853443,11798770805,17435094695,8825112168,15871702558,8562696517,-8,-8,1563392137,262415651
2010,CAN,all,862151473753,818794761982,546838898913,599911350626,502770525748,581948677861,-2,-2,44068373165,17962672765
2010,MEX,01_05,5239872600,2110013280,4270955437,1304646468,3912375217,1295258225,358580220,9388243,-5,-5
2010,MEX,06_15,9578412936,9843213814,8081953256,8529994717,7121960388,7607123387,959992868,922871330,-10,-10
2010,MEX,16_24,6182094022,8707973654,4164090679,6909404434,3873738011,6400956145,290352668,508448289,-9,-9
2010,MEX,25_26,1237340426,3253027772,638282381,528863360,571565607,463868060,66716774,64995300,-2,-2
2010,MEX,2709,2342,35959365328,2342,30717057847,4,30046567741,2338,670490106,-1,-1
2010,MEX,28_38,22088944162,9698575197,13449814175,3472122395,12850048581,3196045455,599765594,276076940,-11,-11
2010,MEX,39_40,20855151970,7659299083,15942260489,5403879666,15344390864,5133432670,597869625,270446996,-2,-2
2010,MEX,41_43,1204583362,495569946,428430731,308971302,425542101,298666234,2888630,10305068,-3,-3
2010,MEX,44_49,7710522137,2424221577,5932672529,1793901399,5609343901,1726324077,323328628,67577322,-6,-6
2010,MEX,50_63,9221027667,6821449347,4957517508,6062585518,4844046913,5679975770,113470595,382609748,-14,-14
2010,MEX,64_67,935291526,474460896,142816028,409485745,142176411,395433401,639617,14052344,-4,-4
2010,MEX,68_71,3300632757,12378875820,2021662435,9829711531,1946389946,9101484004,75272489,728227527,-4,-4
2010,MEX,72_83,23997597533,14255150594,15277003439,9222344353,14131381198,8735337092,1145622241,487007261,-12,-12
2010,MEX,84_85,128141151390,123434779356,58313660793,105645040142,56369129250,96421497702,1944531543,9223542440,-2,-2
2010,MEX,86,401363151,582984542,340988433,477455789,331974844,465906084,9013589,11549705,-1,-1
2010,MEX,87,24054364222,53817237688,16069344523,46873470753,14535425253,41060952996,1533919270,5812517757,-1,-1
2010,MEX,88_89,2542260279,906654948,1720137216,732530734,1600227327,568414198,119909889,164116536,-2,-2
2010,MEX,90_97,17645510128,21892910622,7042471658,18455006609,6780056007,16891614472,262415651,1563392137,-8,-8
2010,MEX,all,646811758631,664122822584,370643225563,543362556490,352680552798,499294183325,17962672765,44068373165,-2,-2
2010,USA,01_05,21432880887,21033799912,7136804506,6627692105,-5,-5,5841546281,2715316888,1295258225,3912375217
2010,USA,06_15,35367146491,64129712008,13399492489,15282734481,-10,-10,5792369102,8160774093,7607123387,7121960388
2010,USA,16_24,45445677509,34975918293,14377969216,13651186980,-9,-9,7977013071,9777448969,6400956145,3873738011
2010,USA,25_26,6509864853,8405613782,2170840561,2858409367,-2,-2,1706972501,2286843760,463868060,571565607
2010,USA,2709,258902710457,2112402691,80391331404,1730577127,-1,-1,50344763663,1730577123,30046567741,4
2010,USA,28_38,150305311718,152111182579,22394578955,34272822431,-11,-11,19198533500,21422773850,3196045455,12850048581
2010,USA,39_40,56389748043,66675292327,17734527331,30719168338,-2,-2,12601094661,15374777474,5133432670,15344390864
2010,USA,41_43,13894467693,4416515687,610129237,876279865,-3,-3,311463003,450737764,298666234,425542101
2010,USA,44_49,37975745177,39175157459,18981783918,16416669443,-6,-6,17255459841,10807325542,1726324077,5609343901
2010,USA,50_63,109390061886,24596444577,8105327092,8783467110,-14,-14,2425351322,3939420197,5679975770,4844046913
2010,USA,64_67,28473037976,1606108287,679999324,601926034,-4,-4,284565923,459749623,395433401,142176411
2010,USA,68_71,65566400886,57352127149,17108083552,9078367999,-4,-4,8006599548,7131978053,9101484004,1946389946
2010,USA,72_83,88583481195,71851817701,31884561670,33812093965,-12,-12,23149224578,19680712767,8735337092,14131381198
2010,USA,84_85,513908669525,359971023451,126255540184,120174539610,-2,-2,29834042482,63805410360,96421497702,56369129250
2010,USA,86,3766246870,2401887328,581649654,1121499452,-1,-1,115743570,789524608,465906084,331974844
2010,USA,87,163729572993,93739263607,88015527580,56822205187,-1,-1,46954574584,42286779934,41060952996,14535425253
2010,USA,88_89,28490135167,82739776030,5349923375,7800658320,-2,-2,4781509177,6200430993,568414198,1600227327
2010,USA,90_97,149950483968,99931635103,25454310989,22651758565,-8,-8,8562696517,15871702558,16891614472,6780056007
2010,USA,all,3896288848873,2721051283235,1081242861186,855451078546,-2,-2,581948677861,502770525748,499294183325,352680552798
2011,CAN,01_05,5157820001,10331828358,3248676608,6125277414,3237904012,5820102795,-5,-5,10772596,305174619
2011,CAN,06_15,14274198194,24688177214,10102925366,9245847227,9074768428,7766428742,-10,-10,1028156938,1479418485
2011,CAN,16_24,17969151914,11216560568,11691321929,9257996308,11209116810,8948874195,-9,-9,482205119,309122113
2011,CAN,25_26,5117914510,11435028755,2967325797,2214247271,2794863034,2148555762,-2,-2,172462763,65691509
2011,CAN,2709,26441526686,70094383327,2793013969,69146509517,2048518068,69146509060,-1,-1,744495901,457
2011,CAN,28_38,38171244519,34859991741,23997746041,23020619377,23654823781,22348291081,-11,-11,342922260,672328296
2011,CAN,39_40,23078494852,17289978628,17572749361,15030210662,17243302060,14369740282,-2,-2,329447301,660470380
2011,CAN,41_43,2201337509,1089341185,587799672,360715317,576552401,353302193,-3,-3,11247271,7413124
2011,CAN,44_49,13589877547,29600394916,11033068872,17529599884,10928108178,17210377170,-6,-6,104960694,319222714
2011,CAN,50_63,15802767368,3423296177,4743989993,2735773551,4344053765,2610937763,-14,-14,399936228,124835788
2011,CAN,64_67,3186214726,344020994,522866102,299919821,505786594,299329707,-4,-4,17079508,590114
2011,CAN,68_71,22844781973,25696204107,9036305002,9687238397,8082059141,9606454327,-4,-4,954245861,80784070
2011,CAN,72_83,31979854700,39063526284,22994206253,27016836330,22348224725,25628202265,-12,-12,645981528,1388634065
2011,CAN,84_85,127238111133,48649485321,81580258515,34823578947,71333041463,32918286429,-2,-2,10247217052,1905292518
2011,CAN,86,1253075424,472333972,1090925921,350878985,1073010707,196427182,-1,-1,17915214,154451803
2011,CAN,87,63849533299,54914074816,53534504271,52276350495,46870086705,50756823406,-1,-1,6664417566,1519527089
2011,CAN,88_89,10331285423,10753970789,6703260378,5800566350,6515981958,5634801398,-2,-2,187278420,165764952
2011,CAN,90_97,31786175761,12715890658,18833896443,9650590550,17104181578,9320021595,-8,-8,1729714865,330568955
2011,CAN,all,985491291901,953234994196,617448704806,686347490277,567166088982,666083839528,-2,-2,50282615824,20263650749
2011,MEX,01_05,5894294488,2831209129,4761809607,1662704006,4456634988,1651931410,305174619,10772596,-5,-5
2011,MEX,06_15,12959092649,11237210875,10798403248,9653364159,9318984763,8625207221,1479418485,1028156938,-10,-10
2011,MEX,16_24,7292741211,10141176707,5211032812,7983105629,4901910699,7500900510,309122113,482205119,-9,-9
2011,MEX,25_26,2238444841,5177097146,1501226512,842943486,1435535003,670480723,65691509,172462763,-2,-2
2011,MEX,2709,68308814,49386371224,31604,41033739282,31147,40289243381,457,744495901,-1,-1
2011,MEX,28_38,25654300332,11603836876,15856359562,4141666914,15184031266,3798744654,672328296,342922260,-11,-11
2011,MEX,39_40,22925518263,9152000000,16828198374,6192140435,16167727994,5862693134,660470380,329447301,-2,-2
2011,MEX,41_43,1497261114,596453274,463667888,380222787,456254764,368975516,7413124,11247271,-3,-3
2011,MEX,44_49,8040704618,2692877383,6096391427,1852923232,5777168713,1747962538,319222714,104960694,-6,-6
2011,MEX,50_63,11234103297,7471572706,5768300005,6400685933,5643464217,6000749705,124835788,399936228,-14,-14
2011,MEX,64_67,1113155539,573948800,149187115,480251709,148597001,463172201,590114,17079508,-4,-4
2011,MEX,68_71,3941877126,16709025177,2425544554,13324054047,2344760484,12369808186,80784070,954245861,-4,-4
2011,MEX,72_83,29064872508,17419648993,17567376248,11449418882,16178742183,10803437354,1388634065,645981528,-12,-12
2011,MEX,84_85,142176421628,134187100545,65687290290,112740698203,63781997772,102493481151,1905292518,10247217052,-2,-2
2011,MEX,86,1191852708,1521947040,973465838,1469911017,819014035,1451995803,154451803,17915214,-1,-1
2011,MEX,87,28530328612,64499466709,19413356896,53702452025,17893829807,47038034459,1519527089,6664417566,-1,-1
2011,MEX,88_89,4845006811,936646471,1886711194,727170589,1720946242,539892169,165764952,187278420,-2,-2
